idx;result;table;_start;_stop;_time;_value;InstallationName;_field;_measurement
790;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-06T23:50:00Z;-19,5;acme;a;007955_0x40
791;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T00:00:00Z;-18,63;acme;a;007955_0x40
792;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T00:10:00Z;-20,8;acme;a;007955_0x40
793;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T00:20:00Z;-20,75;acme;a;007955_0x40
794;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T00:30:00Z;-19,63;acme;a;007955_0x40
795;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T00:50:00Z;-21,06;acme;a;007955_0x40
796;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T01:00:00Z;-19,75;acme;a;007955_0x40
797;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T01:20:00Z;-21,42;acme;a;007955_0x40
798;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T01:30:00Z;-19,82;acme;a;007955_0x40
799;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T01:40:00Z;-18,54;acme;a;007955_0x40
800;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T01:50:00Z;-18,6;acme;a;007955_0x40
801;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T02:00:00Z;-14,9;acme;a;007955_0x40
802;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T02:10:00Z;-13,2;acme;a;007955_0x40
803;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T02:20:00Z;-19,1;acme;a;007955_0x40
804;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T02:30:00Z;-21,01;acme;a;007955_0x40
805;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T02:40:00Z;-19,22;acme;a;007955_0x40
806;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T02:50:00Z;-19,09;acme;a;007955_0x40
807;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T03:00:00Z;-21,53;acme;a;007955_0x40
808;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T03:10:00Z;-19,3;acme;a;007955_0x40
809;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T03:20:00Z;-20,93;acme;a;007955_0x40
810;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T03:30:00Z;-20,68;acme;a;007955_0x40
811;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T03:40:00Z;-18,49;acme;a;007955_0x40
812;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T03:50:00Z;-20,94;acme;a;007955_0x40
813;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T04:00:00Z;-21,03;acme;a;007955_0x40
814;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T04:10:00Z;-19,54;acme;a;007955_0x40
815;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T04:20:00Z;-19,09;acme;a;007955_0x40
816;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T04:30:00Z;-20,86;acme;a;007955_0x40
817;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T04:40:00Z;-21,72;acme;a;007955_0x40
818;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T04:50:00Z;-22,71;acme;a;007955_0x40
819;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T05:00:00Z;-23,02;acme;a;007955_0x40
820;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T05:10:00Z;-23,35;acme;a;007955_0x40
821;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T05:20:00Z;-22,31;acme;a;007955_0x40
822;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T05:30:00Z;-20,27;acme;a;007955_0x40
823;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T05:40:00Z;-19,99;acme;a;007955_0x40
824;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T05:50:00Z;-21,77;acme;a;007955_0x40
825;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T06:00:00Z;-19,94;acme;a;007955_0x40
826;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T06:10:00Z;-18,91;acme;a;007955_0x40
827;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T06:20:00Z;-21,59;acme;a;007955_0x40
828;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T06:30:00Z;-20,37;acme;a;007955_0x40
829;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T06:40:00Z;-18,84;acme;a;007955_0x40
830;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T06:50:00Z;-20,51;acme;a;007955_0x40
831;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T07:00:00Z;-21,16;acme;a;007955_0x40
832;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T07:10:00Z;-19,41;acme;a;007955_0x40
833;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T07:20:00Z;-19,01;acme;a;007955_0x40
834;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T07:30:00Z;-21,52;acme;a;007955_0x40
835;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T07:40:00Z;-20,03;acme;a;007955_0x40
836;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T07:50:00Z;-19,12;acme;a;007955_0x40
837;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T08:00:00Z;-19,81;acme;a;007955_0x40
838;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T08:10:00Z;-20,54;acme;a;007955_0x40
839;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T08:20:00Z;-21;acme;a;007955_0x40
840;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T08:30:00Z;-21,08;acme;a;007955_0x40
841;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T08:40:00Z;-14,53;acme;a;007955_0x40
842;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T08:50:00Z;-16,13;acme;a;007955_0x40
843;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T09:00:00Z;-18,46;acme;a;007955_0x40
844;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T09:10:00Z;-19,77;acme;a;007955_0x40
845;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T09:20:00Z;-20,77;acme;a;007955_0x40
846;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T09:30:00Z;-19,95;acme;a;007955_0x40
847;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T09:40:00Z;-18,09;acme;a;007955_0x40
848;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T09:50:00Z;-15,85;acme;a;007955_0x40
849;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T10:00:00Z;-17,42;acme;a;007955_0x40
850;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T10:10:00Z;-13,96;acme;a;007955_0x40
851;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T10:20:00Z;-14,5;acme;a;007955_0x40
852;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T10:30:00Z;-16,19;acme;a;007955_0x40
853;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T10:40:00Z;-17,28;acme;a;007955_0x40
854;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T10:50:00Z;-18,24;acme;a;007955_0x40
855;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T11:00:00Z;-17,88;acme;a;007955_0x40
856;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T11:10:00Z;-18,19;acme;a;007955_0x40
857;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T11:20:00Z;-18,67;acme;a;007955_0x40
858;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T11:30:00Z;-17,71;acme;a;007955_0x40
859;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T11:40:00Z;-18,18;acme;a;007955_0x40
860;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T11:50:00Z;-18,5;acme;a;007955_0x40
861;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T12:00:00Z;-18,44;acme;a;007955_0x40
862;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T12:10:00Z;-18,96;acme;a;007955_0x40
863;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T12:20:00Z;-19,56;acme;a;007955_0x40
864;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T12:30:00Z;-20,07;acme;a;007955_0x40
865;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T12:40:00Z;-18,92;acme;a;007955_0x40
866;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T12:50:00Z;-20,32;acme;a;007955_0x40
867;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T13:00:00Z;-20,5;acme;a;007955_0x40
868;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T13:10:00Z;-20,89;acme;a;007955_0x40
869;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T13:20:00Z;-20,05;acme;a;007955_0x40
870;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T13:30:00Z;-19,15;acme;a;007955_0x40
871;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T13:40:00Z;-20,69;acme;a;007955_0x40
872;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T13:50:00Z;-19,87;acme;a;007955_0x40
873;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T14:00:00Z;-15,52;acme;a;007955_0x40
874;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T14:10:00Z;-10,41;acme;a;007955_0x40
875;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T14:20:00Z;-16,02;acme;a;007955_0x40
876;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T14:30:00Z;-18,87;acme;a;007955_0x40
877;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T14:40:00Z;-20;acme;a;007955_0x40
878;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T14:50:00Z;-20,66;acme;a;007955_0x40
879;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T15:00:00Z;-19,79;acme;a;007955_0x40
880;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T15:10:00Z;-19,14;acme;a;007955_0x40
881;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T15:20:00Z;-20,71;acme;a;007955_0x40
882;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T15:30:00Z;-19,52;acme;a;007955_0x40
883;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T15:40:00Z;-19;acme;a;007955_0x40
884;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T15:50:00Z;-20,78;acme;a;007955_0x40
885;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T16:00:00Z;-19,27;acme;a;007955_0x40
886;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T16:10:00Z;-19,41;acme;a;007955_0x40
887;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T16:20:00Z;-20,72;acme;a;007955_0x40
888;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T16:30:00Z;-18,91;acme;a;007955_0x40
889;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T16:40:00Z;-19,89;acme;a;007955_0x40
890;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T16:50:00Z;-20,31;acme;a;007955_0x40
891;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T17:00:00Z;-18,75;acme;a;007955_0x40
892;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T17:10:00Z;-20,35;acme;a;007955_0x40
893;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T17:20:00Z;-19,79;acme;a;007955_0x40
894;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T17:30:00Z;-18,88;acme;a;007955_0x40
895;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T17:40:00Z;-20,64;acme;a;007955_0x40
896;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T17:50:00Z;-19,36;acme;a;007955_0x40
897;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T18:00:00Z;-19,36;acme;a;007955_0x40
898;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T18:10:00Z;-20,62;acme;a;007955_0x40
899;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T18:20:00Z;-18,89;acme;a;007955_0x40
900;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T18:30:00Z;-20,23;acme;a;007955_0x40
901;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T18:40:00Z;-20,07;acme;a;007955_0x40
902;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T18:50:00Z;-18,7;acme;a;007955_0x40
903;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T19:00:00Z;-20,71;acme;a;007955_0x40
904;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T19:10:00Z;-19,3;acme;a;007955_0x40
905;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T19:20:00Z;-19,39;acme;a;007955_0x40
906;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T19:30:00Z;-20,41;acme;a;007955_0x40
907;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T19:40:00Z;-18,95;acme;a;007955_0x40
908;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T19:50:00Z;-20,45;acme;a;007955_0x40
909;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T20:00:00Z;-19,86;acme;a;007955_0x40
910;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T20:10:00Z;-18,58;acme;a;007955_0x40
911;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T20:30:00Z;-18,94;acme;a;007955_0x40
912;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T20:40:00Z;-20,88;acme;a;007955_0x40
913;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T21:00:00Z;-18,79;acme;a;007955_0x40
914;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T21:10:00Z;-20,22;acme;a;007955_0x40
915;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T21:30:00Z;-19,04;acme;a;007955_0x40
916;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T21:40:00Z;-20,84;acme;a;007955_0x40
917;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T21:50:00Z;-19,2;acme;a;007955_0x40
918;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T22:00:00Z;-19,73;acme;a;007955_0x40
919;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-07T22:10:00Z;-20,81;acme;a;007955_0x40
920;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T00:20:00Z;-20,72;acme;a;007955_0x40
921;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T02:20:00Z;-20,41;acme;a;007955_0x40
922;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T02:30:00Z;-21,31;acme;a;007955_0x40
923;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T02:40:00Z;-18,5;acme;a;007955_0x40
924;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T02:50:00Z;-20,98;acme;a;007955_0x40
925;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T03:00:00Z;-19,65;acme;a;007955_0x40
926;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T03:10:00Z;-18,78;acme;a;007955_0x40
927;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T03:20:00Z;-20,89;acme;a;007955_0x40
928;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T03:30:00Z;-18,81;acme;a;007955_0x40
929;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T03:40:00Z;-19,33;acme;a;007955_0x40
930;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T03:50:00Z;-20,49;acme;a;007955_0x40
931;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T04:00:00Z;-18,89;acme;a;007955_0x40
932;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T04:10:00Z;-20,05;acme;a;007955_0x40
933;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T04:20:00Z;-19,63;acme;a;007955_0x40
934;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T04:30:00Z;-18,69;acme;a;007955_0x40
935;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T04:40:00Z;-20,61;acme;a;007955_0x40
936;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T04:50:00Z;-19,41;acme;a;007955_0x40
937;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T05:00:00Z;-19,15;acme;a;007955_0x40
938;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T05:10:00Z;-20,76;acme;a;007955_0x40
939;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T05:20:00Z;-19,19;acme;a;007955_0x40
940;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T05:30:00Z;-19,76;acme;a;007955_0x40
941;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T05:40:00Z;-20,22;acme;a;007955_0x40
942;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T05:50:00Z;-18,55;acme;a;007955_0x40
943;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T06:00:00Z;-20,42;acme;a;007955_0x40
944;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T06:10:00Z;-19,4;acme;a;007955_0x40
945;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T06:20:00Z;-21,31;acme;a;007955_0x40
946;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T06:30:00Z;-19,98;acme;a;007955_0x40
947;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T06:40:00Z;-18,54;acme;a;007955_0x40
948;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T06:50:00Z;-19,7;acme;a;007955_0x40
949;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T07:00:00Z;-20,3;acme;a;007955_0x40
950;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T07:10:00Z;-18,64;acme;a;007955_0x40
951;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T07:20:00Z;-20,6;acme;a;007955_0x40
952;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T07:30:00Z;-19,57;acme;a;007955_0x40
953;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T07:40:00Z;-18,29;acme;a;007955_0x40
954;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T07:50:00Z;-20,12;acme;a;007955_0x40
955;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T08:00:00Z;-19,98;acme;a;007955_0x40
956;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T08:10:00Z;-18,57;acme;a;007955_0x40
957;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T08:20:00Z;-18,88;acme;a;007955_0x40
958;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T08:30:00Z;-19,51;acme;a;007955_0x40
959;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T08:40:00Z;-20,33;acme;a;007955_0x40
960;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T08:50:00Z;-19,32;acme;a;007955_0x40
961;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T09:00:00Z;-18,49;acme;a;007955_0x40
962;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T09:10:00Z;-19,55;acme;a;007955_0x40
963;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T09:20:00Z;-20,69;acme;a;007955_0x40
964;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T09:30:00Z;-20,01;acme;a;007955_0x40
965;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T09:40:00Z;-18,78;acme;a;007955_0x40
966;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T09:50:00Z;-17,44;acme;a;007955_0x40
967;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T10:00:00Z;-18,48;acme;a;007955_0x40
968;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T10:10:00Z;-14,35;acme;a;007955_0x40
969;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T10:20:00Z;-9,8;acme;a;007955_0x40
970;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T10:30:00Z;-10,7;acme;a;007955_0x40
971;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T10:40:00Z;-12,66;acme;a;007955_0x40
972;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T10:50:00Z;-14,39;acme;a;007955_0x40
973;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T11:00:00Z;-15,39;acme;a;007955_0x40
974;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T11:10:00Z;-16,28;acme;a;007955_0x40
975;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T11:20:00Z;-17,02;acme;a;007955_0x40
976;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T11:30:00Z;-17,63;acme;a;007955_0x40
977;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T11:40:00Z;-17,9;acme;a;007955_0x40
978;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T11:50:00Z;-18,32;acme;a;007955_0x40
979;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T12:00:00Z;-18,68;acme;a;007955_0x40
980;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T12:10:00Z;-19,12;acme;a;007955_0x40
981;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T12:20:00Z;-19,4;acme;a;007955_0x40
982;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T12:30:00Z;-19,73;acme;a;007955_0x40
983;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T12:40:00Z;-20,01;acme;a;007955_0x40
984;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T12:50:00Z;-20,5;acme;a;007955_0x40
985;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T13:00:00Z;-20,58;acme;a;007955_0x40
986;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T13:10:00Z;-20,81;acme;a;007955_0x40
987;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T13:20:00Z;-21,09;acme;a;007955_0x40
988;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T13:30:00Z;-19,5;acme;a;007955_0x40
989;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T13:40:00Z;-20,24;acme;a;007955_0x40
990;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T13:50:00Z;-19,72;acme;a;007955_0x40
991;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-08T14:00:00Z;-16,57;acme;a;007955_0x40
